ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE,SHORT_TITLE_CAT,LONG_TITLE_CAT
5671261,9999,Gastroscopy NEC,Endoscopy (cystoscopy) (looposcopy) of ileal conduit,2244,622
11859207,9727,Goniosynechiae lysis,Removal of artificial anal sphincter,658,709
7945162,7864,Skel xray-pelvis/hip NEC,Other operations on iris,3686,562
5205302,5229,Hip joint biopsy,Other intra-abdominal vascular shunt or bypass,1461,422
6887382,1401,Remov gastrostomy tube,Other diagnostic procedures on bone marrow,3632,604
16722539,5841,Micro exam NOS,Dispensing of other low vision aids,1920,3166
10128829,9999,Thorac interposition NEC,"Other excision of joint, ankle",1280,1991
3647423,7134,Eswl kid/ureter/bladder,Pulmonary scan,2809,3775
11172119,9573,Revision rhinoplasty,"Osteoclasis, humerus",1132,3463
4311164,9935,Gb-to-intestine anastom,Repair of cleft hand,515,3181
3114326,7873,Contrast laryngogram,"Stereotactic radiosurgery, not otherwise specified",3733,719
5189816,1624,Other destruc anus les,"Microscopic examination of specimen from eye, bacterial smear",3801,3522
9497838,1770,Replace dental packing,"Limb shortening procedures, unspecified site",2438,1724
12449885,8778,Bact smear-upper GI,Laparoscopic total intra-abdominal colectomy,2831,1869
15518034,9999,Int inser lead atri-vent,Urethral meatotomy,2839,3002
4555398,9999,Excision lingual tonsil,Excision of internal mammary lymph node,369,696
9757640,9999,Hemodialysis,Repair of symblepharon with free graft,3761,1593
6872642,9999,Complete thyroidectomy,Closure of cystostomy,2473,676
285870,9868,Close renal fistula NEC,"Phlebography using contrast material, unspecified site",1450,2644
2963007,9999,Open prostatic biopsy,Biopsy of skull,3715,552
13688759,8951,Perc abltn renl les/tiss,Epikeratophakia,3520,1882
13034484,9516,Rectocele repair,Pericardiectomy,2980,1842
11956943,8713,Tendon recession,Magnetic resonance imaging of spinal canal,3435,713
3804653,9948,Cl fx reduc-radius/ulna,Other operations on spinal cord and spinal canal structures,2294,2599
13315961,8950,Amputation through hand,"Removal of packing from trunk, not elsewhere classified",2727,2822
1796755,5147,Incis perianal abscess,Percutaneous chordotomy,2035,2467
6041244,8077,Lg bowel stoma revis NEC,"Microscopic examination of specimen from unspecified site, parasitology",1376,2973
3700935,7515,Adenoidectomy,"Endoscopic insertion or replacement of bronchial valve(s), multiple lobes",1863,2226
9914773,1603,Total hepatectomy,Extraction of deciduous tooth,2717,3779
2591986,9595,Mri spinal canal,Endoscopic excision or destruction of lesion or tissue of esophagus,444,1480
1887844,8144,Remove bile duct prosth,Other repair of omentum,2694,1637
2626391,5067,Ovarian biopsy NEC,"Microscopic examination of specimen from skin and other integument, other microscopic examination",2100,733
13709591,9999,Oth metac/carp rep/plast,"Diagnostic procedures on bone, not elsewhere classified, other bones",3609,1972
8614573,9941,Tonsillectomy/adenoidec,Other diagnostic procedures on small intestine,1921,3290
6096554,8574,Renal injection NEC,Dilation of pharynx,3654,2376
16446501,9999,Cl reduc disloc-knee,Other and unspecified ablation of liver lesion or tissue,1511,1581
5202635,4576,Syn implant to face bone,"Resection of vessel with anastomosis, other vessels of head and neck",3185,2423
7210073,9999,Op red-radius/uln epiphy,Injection of therapeutic substance into pericardium,2443,3780
216778,9774,Myringotomy NEC,Dilation of frontonasal duct,3532,2070
16526353,2012,Irrigation of ear,Fitting of prosthesis below knee,3589,3760
2167905,1782,Thermography NEC,"Other partial ostectomy, femur",3850,2688
5617755,9999,Infus immunosup antibody,Repair of rupture of eyeball,2013,1653
14103364,4785,Skel xray-elbow/forearm,Revision of facet replacement device(s),460,3738
6630176,5364,Breast operation NEC,Intrathoracic lymphangiogram,3754,713
3183803,9999,Excision of uvula,"Unspecified operation on bone injury, phalanges of hand",3589,3707
2292063,8885,Oth dx proced-femur,"Microscopic examination of specimen from liver, biliary tract, and pancreas, bacterial smear",582,1689
13528630,7861,"Hip surface, cermc/cermc",Obliteration of vaginal vault,3683,3056
5164233,9769,Cls red-radius/ul epiphy,Other intrathoracic esophagocolostomy,3460,747
11256020,9919,Periph nerve dx proc NEC,Other removal of coronary artery obstruction,504,3801
1512288,4742,Closed thyroid gland bx,Percutaneous aspiration of bladder,1476,2702
11643284,1851,Ventricl shunt tube punc,Application of splint,2962,3695
11560567,6771,Anterior remov vitreous,Laparoscopic cholecystectomy,3037,1642
2932847,4951,Abd wall suture NEC,Other removal of coronary artery obstruction,617,1280
423743,9906,Bil exten rad mastectomy,Other repair of anal sphincter,525,3250
2228836,7130,Thymus transplantation,Biopsy of diaphragm,2371,2577
3005568,9999,Neurectasis,Endovascular removal of obstruction from head and neck vessel(s),2667,3881
776164,6821,Oth reimplant of ovary,Reattachment of tendon of hand,469,3281
1450657,4507,Bronchial lacerat suture,Revision of laryngostomy,2664,1952
16071778,8847,Excis tonsil/adenoid les,Biopsy of cul-de-sac,2205,561
6128407,9999,Shoulder arthroscopy,Insertion of one vascular stent,3706,3327
77320,8505,Tot ostect-metacarp/carp,Open reduction of maxillary fracture,3516,2047
12993766,9999,Percutan facet denervat,"Microscopic examination of specimen from operative wound, parasitology",3658,3487
451005,4893,Parasitology-upper urin,Other iridoplasty,434,1736
10156575,8805,Arthroplasty carpal w/o,Myringotomy with insertion of tube,3206,599
13506484,3601,Small bowel suture NEC,Aspiration of thyroid field,457,1603
14333868,7376,Hand synovectomy,Other suture of other tendon of hand,1161,543
15717206,1724,Metatarsophalangeal fus,Other intrathoracic anastomosis of esophagus,2652,680
2869025,4903,Ext fat for grft/banking,Resection of quadrant of breast,620,2443
2058228,1848,Inject/infus nesiritide,"Implantation or fitting of prosthetic limb device, not otherwise specified",3094,3665
1764733,8676,Total wrist replacement,"Other arthrotomy, foot and toe",3790,643
8955182,9999,Limited consultation,"Resection of vessel with anastomosis, upper limb vessels",3792,631
16446105,2139,Therapeutc leukopheresis,"Other arthrotomy, unspecified site",3642,2074
1120317,9802,Prostatic dx proced NEC,Other incidental appendectomy,3733,3434
635616,9642,Toxicology-peritoneum,Attachment of pedicle or flap graft to other sites,3828,597
7576996,2051,Remove nasal packing,Closure of salivary fistula,3656,3229
12513157,9999,Percu endosc gastrostomy,Parenteral infusion of concentrated nutritional substances,3551,3261
4732850,3730,Bone division NEC,Insertion of vaginal mold,2860,2988
5106538,6952,Fat grft skin/subq tiss,Laparoscopic removal of remaining ovary and tube,461,2562
6462053,7630,Open adrenal gland bx,Biopsy of spinal cord or spinal meninges,681,629
8666679,9768,Operation on eyeball NEC,Interthoracoscapular amputation,3695,3025
8613111,9843,Incise/remov conjunct FB,Decortication of lung,3828,1980
13115209,4321,Pros rep ventrc def-clos,Other operations on trachea,419,448
12475647,9902,Replace wound catheter,Myotomy of hand,360,1696
13598606,9999,Abd contr phlebogram NEC,Hymenectomy,1735,857
12156752,7900,Implt cardiodefib genatr,Reconstruction of eyelid with skin flap or graft,3030,725
14392002,9812,Vena cav angiocardiogram,Combined right and left heart angiocardiography,575,693
8755816,8813,Imp/rep CRT defib genat,Incisional hernia repair,3547,713
50859,1987,Oth remove remain ovary,Bronchoscopy through artificial stoma,2963,1219
11197448,1588,Perineal urethroscopy,"Limb lengthening procedures, radius and ulna",514,1955
1877884,9999,Cervical biopsy NEC,"Other repair or plastic operations on bone, tarsals and metatarsals",695,3759
16772811,9699,Musc or tend stretching,Removal of cholecystostomy tube,1557,3060
7302622,1398,Cvp monitoring,"Arthrotomy for removal of prosthesis without replacement, elbow",3665,3101
16635144,9999,Remov imp dev-chest cage,Ultraviolet light therapy,3645,2012
6106924,9877,Endosc inser nasobil tub,Other antesternal esophagocolostomy,3804,1925
654271,7534,Abd contr phlebogram NEC,Other operations on gum,592,681
2602004,7234,Part ostect-radius/ulna,Revision of stoma of small intestine,412,1659
15302827,7614,Suture of mouth lac NEC,Other diagnostic physical therapy procedure,3557,729
16647302,7835,Canthotomy,Open reduction of dislocation of hip,448,606
6986597,4171,Cricopharyngeal myotomy,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, culture and sensitivity",3589,701
11912421,8711,Replace vaginal pessary,Operations on chordae tendineae,1612,738
5931927,9999,Insert removable bridge,Radical laryngectomy,3551,2554
7940142,7805,Transplant spermat cord,"Microscopic examination of specimen from liver, biliary tract, and pancreas, culture",2880,3175
13869672,9317,Exc chest cage bone les,Repair of retinal detachment with diathermy,3525,2458
14403541,8681,Therapeutc leukopheresis,Closure of fistula of larynx,3507,1341
8490979,9943,Excision of hip NEC,Insertion of totally implantable vascular access device [VAD],2742,609
11019915,9999,Suture hand tendon NEC,Other incision of anus,3054,767
16174816,4968,Occupational therapy,Other incision of perianal tissue,3665,2211
8953957,5083,Total body perfusion,Cervical sympathectomy,508,3340
13517739,7858,Sm bowel endoscopy NEC,Incision of rectal stricture,1349,3136
6205601,9999,Arthrodesis of shoulder,Repair of sympathetic nerve or ganglion,434,3841
7914066,9988,Hip synovectomy,"Dorsal and dorsolumbar fusion of the posterior column, posterior technique",3624,797
13475839,8802,Other perm tracheostomy,Other nonoperative respiratory measurements,3841,3692
6716975,9748,Ins/repl single pul gen,Perineal prostatectomy,574,576
5697456,9999,Debrid opn fx-femur,"Resection of vessel with replacement, lower limb veins",1908,3428
7195178,8597,Ciliary body op NEC,Other excision of lung,1702,3148
6543409,4887,Oth cardiac mon output,Biopsy of lacrimal gland,1435,789
3532992,8743,Clos reduct tm dislocat,Closed reduction of malar and zygomatic fracture,1336,2889
7396812,8906,Bilat adrenal explorat,"Fixation of intestine, not otherwise specified",3783,839
14139870,9999,Prod subq tunnel no anas,"Insertion of bone growth stimulator, tarsals and metatarsals",606,3284
12799726,8724,Shoulder joint biopsy,Revision of pedicle-based dynamic stabilization device(s),3018,1970
5391741,6679,Audiometry,Other operations of abdominal region,1925,3706
5393677,5070,Activ musculosk exer NEC,Open biopsy of larynx or trachea,3687,1939
13432405,4914,Open fx site debride NEC,Other perfusion,524,2495
13837733,8886,Esophageal web incision,Fusion or refusion of 4-8 vertebrae,2916,519
4658133,9999,Cell blk/pap-peritoneum,Injection or infusion of other therapeutic or prophylactic substance,3615,658
3053643,9863,Cell blk/pap-upper GI,Closure of other fistula of ureter,2268,1701
6312453,4849,Ippb,"Incision of heart, not otherwise specified",552,2201
11186191,9999,Other pleural excision,Endoscopic excision or destruction of lesion or tissue of pancreatic duct,3101,3742
6613991,9999,"Hip surface, metal/poly",Percutaneous chordotomy,1770,2885
15213600,9773,Treadmill stress test,Other antesternal anastomosis of esophagus,3845,3637
3274192,9999,Oth transureth prostatec,Tendon pulley reconstruction of hand,668,657
1798746,1463,Cl red-int fix rad/ulna,Other diagnostic procedures on mediastinum,2703,2858
12085987,7727,Other perfusion,Injection of therapeutic agent into breast,2512,3194
1679824,3919,Corneal incision,Manual examination of breast,1696,2517
11278438,8317,Sm bowel endoscopy NEC,Hypnotherapy,3650,2079
5196928,9961,Thumb reconstruction NEC,Insertion of drug-eluting stent(s) of other peripheral vessel(s),2026,3665
14028083,8112,Oth arthrotomy-wrist,"Removal of foreign body without incision from upper limb, except hand",2472,709
3001849,9866,Ureterotomy,Administration of psychologic test,2120,2810
9672289,9672,Partial salpingectom NEC,Release of carpal tunnel,1451,2007
4123850,8807,Ureth reconstruction NEC,"Other local excision or destruction of lesion of joint, elbow",3440,3801
1786141,7243,Lower limb vein incision,"Revision of hip replacement, both acetabular and femoral components",588,474
4861626,9925,Arthrodesis of hip,Distal pancreatectomy,274,3457
10821906,9999,Venous puncture NEC,"Endoscopic insertion or replacement of bronchial valve(s), multiple lobes",1993,3065
3052562,7264,Irrigation of eye,Other repair of retinal detachment,3538,3578
11418389,8867,Excis cul-de-sac lesion,Hysterotomy to terminate pregnancy,3826,2182
9397160,6714,Contrast placentogram,Hemilaryngectomy,3881,1422
14940685,1807,Lap robotic assist proc,Other repair of abdominal wall,2538,864
4914959,9999,Intracran vessel excis,Cesarean section of other specified type,3770,3250
4670896,9999,Detach retina-diathermy,Implantation or replacement of subcutaneous device for intracardiac or great vessel hemodynamic monitoring,3614,2697
2706101,3685,Excis les lacrimal gland,Removal of tube from large intestine or appendix,476,1583
6508147,7628,Endovas repl uns hrt vlv,Implantation of prosthetic device of leg,3825,830
6812377,9569,Interat ven retrn transp,"Excision or destruction of lesion of nose, not otherwise specified",2768,1905
10109980,4424,Other skeletal x-ray,Other mid forceps operation,1417,3214
2016358,9737,Stereo radiosurgery NOS,Suture of laceration of penis,2733,3744
1693466,9999,Pituitary fossa explorat,Auxiliary liver transplant,3622,568
2109479,9922,Oth remove ovaries/tubes,"Insertion or replacement of single array neurostimulator pulse generator, not specified as rechargeable",792,2047
10710333,5673,Explor verbal psychother,Operations on fetus to facilitate delivery,537,3366
1365261,5334,Abdomen region ops NEC,"Closed reduction of fracture with internal fixation, tibia and fibula",609,3390
4063340,7778,Cl fx reduc-int fix NOS,Other excision of perianal tissue,1782,3374
4058160,9999,Hemorrhoid ligation,Other removal of remaining ovary,3779,2158
15088928,5071,Continent ileostomy,Myotomy of other parts of colon,484,3268
14041210,9879,Simp exc lymph struc NEC,"Other excision of vessels, lower limb veins",3821,3483
9583229,9999,Corneal incision,Drainage of face and floor of mouth,3825,2892
15263149,8712,Rev jt repl low ext NEC,Labial frenectomy,3611,1689
7426962,9999,Augmentation genioplasty,Other x-ray of skull,2242,2124
13365573,9999,Exc correct bunionette,Magnetic resonance imaging of chest and myocardium,3650,3294
9546187,9999,Contrast pancreatogram,Removal of superficial foreign body from eye without incision,591,2640
13049099,9999,Cl reduct maxillary fx,Vaccination against rubella,2661,3229
732148,8792,Correction prominent ear,Closed reduction of dislocation of elbow,3401,1566
10969973,8878,Tongue operation NEC,"Other surgical occlusion of vessels, lower limb veins",1578,2040
11310933,8577,Non-coronary IFVA,Repair of corneal laceration or wound with conjunctival flap,1482,683
6613954,1503,Incis vulva/perineum NEC,Other laparotomy,3004,3784
12438826,6963,Nasolacrimal duct probe,"Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, bacterial smear",3647,449
9599030,7130,Periton pneumogram NEC,Orchiopexy,3583,1742
6442685,9009,Percutaneous chordotomy,Percutaneous angioplasty of extracranial vessel(s),3764,3427
4738844,1475,Lacrimal sys dx proc NEC,Pneumoperitoneum for collapse of lung,1430,3165
1668166,8788,Perc balloon valvuplasty,Irrigation of nephrostomy and pyelostomy,467,2349
7621769,7686,Endo rem bronch devc/sub,Insertion or replacement of (cement) spacer,3881,1530
11931259,7457,Remov intralum rect FB,Drainage of appendiceal abscess,3637,3166
10586208,7651,Bilat lung transplant,"Application of external fixator device, tarsals and metatarsals",1439,3123
8969327,7763,Remove nasal packing,Other enucleation of eyeball,430,3136
15138912,7801,Skin & subq incision NEC,Ligation of thyroid vessels,1661,1951
167966,7372,Hip joint biopsy,Administration of poliomyelitis vaccine,1993,2290
4254610,8065,Thigh reattachment,"Other excision of joint, foot and toe",1795,1901
1423264,9999,Opn rep ind ing hern NEC,Allogeneic bone marrow transplant without purging,3115,754
4027546,9997,Part dacryoadenect NEC,"Other partial ostectomy, unspecified site",1853,545
9917105,1358,Removal vulvar FB,Suture of laceration of spermatic cord and epididymis,2155,3687
5021488,7445,Opn pull-thru res rectum,Repair of vertebral fracture,574,3501
1735976,9979,Excision orbital lesion,Closed reduction of dislocation of shoulder,426,2620
2539569,7862,Contrast arteriogram NEC,Closed biopsy of uterine ligaments,2019,788
431760,9999,Urethrotomy,Other transanal enema,585,3329
11334164,9912,Thorac interposition NEC,"Osteoclasis, carpals and metacarpals",1993,2121
9238904,4467,Open renal biopsy,"Revision of hip replacement, both acetabular and femoral components",2767,660
3788783,6823,Bladder sphincterotomy,Repair of macrodactyly,636,3190
542502,9999,Urethrostomy closure,Insufflation of therapeutic agent into fallopian tubes,489,3578
9353770,6752,Toxicology-upper GI,Open biopsy of tongue,1546,638
9363595,9999,Extracran-intracr bypass,Ambulatory cardiac monitoring,2048,3679
2357642,7845,Delay sut flex tend hand,Endoscopic insertion of stent (tube) into pancreatic duct,3784,1526
11004627,8969,"Repl joint of foot, toe","Microscopic examination of specimen from ear, nose, throat, and larynx, other microscopic examination",2862,1683
6692450,1746,Tongue operation NEC,"Closed heart valvotomy, tricuspid valve",3718,607
8868091,9781,Stretching of fascia,Other diagnostic procedures on kidney,2080,2834
11072962,9999,Remov imp device-patella,"Retroperitoneal dissection, not otherwise specified",721,540
15204081,9999,Other destruc anus les,Other irrigation of wound,2177,3027
2442471,8063,Tendon sheath suture,Alcohol rehabilitation and detoxification,2690,621
2682140,1229,Fundus photography,Implant of single ventricular (extracorporeal) external heart assist system,1304,3082
9512523,9999,Other perm tracheostomy,Destruction of hemorrhoids by cryotherapy,3490,3191
8000929,8688,Hymenectomy,Negative-contrast cardiac roentgenography,3684,2088
13008575,9999,Thumb amputation,Other closed [endoscopic] biopsy of biliary duct or sphincter of Oddi,3547,705
2202481,7255,Incision of cervix,Correction of ureteropelvic junction,2334,1578
8516098,9991,Fit arm prosthesis NOS,Other high forceps operation,449,3439
7757524,8378,Percutaneous chordotomy,Excision of lesion or tissue of gum,3573,3816
7904762,6616,Lg bowel segment isolat,Infundibulectomy,2541,3012
2639180,9999,Clipping of aneurysm,"Microscopic examination of peritoneal and retroperitoneal specimen, culture and sensitivity",534,453
2167217,8759,Omt with indirect forces,Lysis of intraluminal adhesions of vagina,1965,2695
10568552,7679,Tot repair tetral fallot,"Revision of intestinal stoma, not otherwise specified",2537,783
5602177,9999,Toxicology-integument,Removal of intraluminal foreign body from mouth without incision,2925,3721
13533898,6729,Pancreat sphincterotom,"Superficial inferior epigastric artery (SIEA) flap, free",1379,592
11980580,7526,Other appendectomy,Simple suture of fallopian tube,425,1898
15207973,9887,Lap gastric restric proc,Orthoptic training,513,1538
5620002,8651,Pituitary operation NEC,Metacarpocarpal fusion,1282,2068
8168803,1904,Vaginal suspens & fixat,"Revision or replacement of artificial spinal disc prosthesis, lumbosacral",2606,3280
8115923,8735,Mri spinal canal,"Microscopic examination of specimen from other site, cell block and Papanicolaou smear",3826,1848
8262166,1561,Thoracostomy closure,Rhythm electrocardiogram,3570,1592
6311976,9757,Liver repair NEC,"Arthroscopy, foot and toe",3575,1786
34597,9999,Vulvar adhesiolysis,Cryosurgical epilation of eyelid,3484,651
4746343,1726,Transabdomin gastroscopy,Open and other left hemicolectomy,3478,3395
9152259,5498,Procedure-one vessel,Pedicle graft to breast,3161,1622
16671742,7004,Facial bone repair NEC,"Unspecified operation on bone injury, phalanges of foot",3341,701
11944649,5384,Nephrotomy,Excision of lesion or tissue of conjunctiva,591,1794
7687592,9675,Applic ext fix dev-femur,"Local excision of lesion or tissue of bone, femur",3473,622
16408449,7296,Lung operation NEC,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, culture",1385,3666
6120372,1565,Nasal function study,Other diagnostic procedures on liver,520,2976
12549622,9999,Separat unequl join twin,Other electric countershock of heart,2980,1543
4914169,5303,Hand tendon recession,Excision of prolapsed iris,2148,420
12826171,9748,Imp/rep crtd sinus gnrtr,Other diagnostic procedures on pharynx,3534,3279
15342567,9297,Parastern hernia repair,Other and unspecified repair of the anulus fibrosus,3370,2884
11380628,7730,Radical laryngectomy,Administration of measles-mumps-rubella vaccine,2419,481
8194385,9999,Corneal operation NEC,Prophylactic vaccination against the common cold,2808,3146
5560608,7646,Toxicology-spleen/marrow,Triad knee repair,1835,636
14745865,8908,Rt/left heart card cath,"Closed reduction of fracture with internal fixation, femur",525,1837
8741668,7441,Gum biopsy,Gastric cooling,2935,1427
2618947,7381,Arthrodesis NOS,Plastic operation on hand with graft of muscle or fascia,3679,3319
9186617,9865,Appl ext fix-tib/fibula,Contrast radiogram of sinus,1409,483
10716825,8865,Lid recons-part thic NEC,"Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, culture",3653,2476
913083,1590,Open reduc-ankle disloc,Complete glossectomy,2726,3153
12066096,9999,Character analysis,Dyslexia training,1528,657
4061284,1859,Chest cage bone biopsy,Excision of nipple,3621,2404
6115901,8445,Percutaneous chordotomy,Respiratory medication administered by nebulizer,2700,2542
4323138,1597,Chest wall biopsy,"Eye examination, not otherwise specified",3468,3139
10231066,9860,Micro exam-spln/marr NEC,"Limb lengthening procedures, humerus",3792,3695
15513183,9999,Suture of gum laceration,Replacement of stent (tube) in biliary or pancreatic duct,1915,1181
4174120,2151,Destruct joint les NEC,Colonoscopy,3763,1848
12338489,4938,Loc excis esoph divertic,"Microscopic examination of specimen from other site, cell block and Papanicolaou smear",663,3691
14126145,5086,Cardiac biopsy,Repair of heart assist system,3149,751
14072071,8540,Thumb amputation,Other operations on the breast,2795,1890
838520,9999,Chorioret les xenon coag,Other genitourinary instillation,697,1627
13495203,1915,Endosc sm bowel thru st,Irrigation of gastrostomy or enterostomy,3834,2104
1745585,9999,Total abd hyst NEC/NOS,Internal drainage of pancreatic cyst,3613,2145
5494962,8618,App ext fix dev-ring sys,"Other excision of vessels, intracranial vessels",2278,3226
13992491,1503,Mediastinal pneumogram,Single internal mammary-coronary artery bypass,594,2469
12780920,5230,Contrast pancreatogram,Bilateral adrenalectomy,420,3142
5743711,8805,Parasitology-lymph sys,Artificial pacemaker electrode impedance check,1432,613
7600543,6774,Limited consultation,Revision of carotid sinus stimulation lead(s) only,3605,560
6471107,9999,Permanent colostomy,"Closed heart valvotomy, tricuspid valve",2758,3689
1647681,8764,Ureteral operation NEC,Lymphangiogram of upper limb,2252,765
1642787,9872,Remov breast tissu expan,Other scleral buckling,1840,1577
6837679,4525,Abdominal wall incision,Unilateral destruction or occlusion of fallopian tube,538,3759
15282493,9988,Rev jt repl low ext NEC,Other diagnostic procedures on skull,224,3158
6132183,9662,Sm bowel endoscopy NEC,"Biopsy of bone, femur",2929,2382
16314092,9999,Bact smear-lymph system,Caval-pulmonary artery anastomosis,3112,2428
15331404,9999,Cell blk/pap-upper GI,Open biopsy of soft tissue,581,2113
358716,3849,Complete glossectomy,Thoracoscopic excision of lesion or tissue of lung,3758,2422
11404940,3799,Therapeut evac ant chamb,Exchange transfusion,397,3139
11289540,4638,Destruct conjunc les NEC,"Esophagostomy, not otherwise specified",2388,2290
4961271,9999,Adrenal nerve division,Other operations on one extraocular muscle,3647,3659
9368101,9999,Upper lid rhytidectomy,Other mammoplasty,539,532
9100327,8722,Tot mandibulec w reconst,Total removal of small intestine,2773,1647
3262373,1757,Intrathoracic shunt NEC,Incision of periprostatic tissue,589,1820
8405779,8589,Abdominal x-ray NEC,Salpingo-salpingostomy,507,3244
2938898,1630,Proctopexy NEC,Other obstetric operations,3225,3201
6899152,9999,Other oophorotomy,Repair of rectocele with graft or prosthesis,3147,1585
12148180,8914,Arthrodesis of hip,Biopsy of lymphatic structure,3683,3881
14422034,8967,Implt artf urin sphinct,Closure of laceration of liver,530,662
13691973,8454,Destruc-shoulder les NEC,Revision of ureterointestinal anastomosis,692,3234
2239891,9999,Thorac part exisn thymus,Intrathoracic esophageal anastomosis with other interposition,3838,1612
14661603,9150,Nasal operation NEC,Repair of esophageal stricture,2376,1862
14560238,9999,X-ray NEC and NOS,Repair of other fistula of vagina,1306,528
11827329,9999,Periph nerve dx proc NEC,Other reconstruction of urethra,1675,861
10630210,7423,Destruct abd wall lesion,Other tenotomy,2857,2822
383251,9999,Oth unilat oophorectomy,Other partial laryngectomy,2849,3878
15059610,9794,Limited interview/evalua,Open biopsy of esophagus,3754,674
5941431,9746,Ethmoidotomy,Other operations on parathyroid glands,2294,3463
1555350,8704,Leg artery resec w repla,Ligation of vas deferens,2051,838
2014350,7449,Osteoclasis-femur,Parathyroid scan,2655,677
8461837,9999,Exc les soft tissue NEC,Upper arm reattachment,3794,3296
11889152,4217,Replac m/s immob dev NEC,Division of nerves to adrenal glands,3682,3875
3115401,9069,Excision of joint NEC,Other reconstruction of conjunctival cul-de-sac,668,1421
3731110,1427,Diaphragm operation NEC,Other repair of joint,3777,659
8948061,9917,Ins/repl pdcl stabil dev,Paraurethral suspension,458,2913
11763825,2022,Thorax sft tiss xray NEC,"Unspecified operation on bone injury, phalanges of foot",2318,2558
3298454,9999,Rectal massage,Trabeculectomy ab externo,3682,3881
6846692,4657,Other oophorotomy,"Division of joint capsule, ligament, or cartilage, elbow",520,1725
3120800,1645,Limited eye examination,"Endarterectomy, unspecified site",1191,2309
7788089,5048,Remve ext hrt assist sys,Endocervical biopsy,2839,2006
9946387,6352,Hymenotomy,Local perfusion of large intestine,2875,1038
6861295,8598,Other brain incision,"Application of external fixator device, monoplanar system",1172,566
4772094,6893,Graft reinforce sclera,"Repair of laceration involving lid margin, partial-thickness",619,2342
2181340,6147,Graft reinforce sclera,Other cervical biopsy,513,3616
14538702,9999,Myotomy of colon NEC,"Microscopic examination of specimen from female genital tract, toxicology",1522,2131
16184917,9999,Renal decapsulation,"Insertion of spinal disc prosthesis, not otherwise specified",3881,3881
9993198,8811,Endovas repl aortc valve,Insertion of tissue expander,3098,576
13849952,8371,Impl fallop tube prosth,Enucleation of eyeball with other synchronous implant,3808,3856
15961659,9999,Alcohol rehab/detox,Hepatotomy,3181,732
13596077,8556,Oth cartd body/sinus op,Transfusion of previously collected autologous blood,1528,3723
3112643,9792,Total splenectomy,"Hip bearing surface, ceramic-on-ceramic",2913,2786
1197982,8257,Cl fx reduc-femur,Endotracheal bronchogram,3881,2811
2496659,2156,Closed red-int fix femur,Implantation or replacement of intracranial neurostimulator lead(s),3584,3169
6669992,7372,Bronchial ligation,"Intestinal biopsy, site unspecified",3707,3691
11391231,9625,Exploratory thoracotomy,Removal of valve from vas deferens,2454,2670
6144557,9999,Refus drs/drslmb pst/pst,Suture of cranial and peripheral nerves,2328,1567
4579364,9999,Contrast x-ray of sinus,Spinal blood patch,1787,3009
3543372,7666,Osteoclasis-tibia/fibula,Injection of vitreous substitute,2693,3113
13878616,8851,Thorac esophagoenter NEC,Other laparoscopic diagnostic procedures on ovaries,2180,3270
5434153,6875,Loc destr renal les NEC,Application or administration of an adhesion barrier substance,3552,1452
10939953,8882,Perc abltn lung les/tiss,Tendon graft,3667,3031
2923895,9999,Chest wall biopsy,Local excision or destruction of lesion or tissue of trachea,3678,1989
3156082,1730,Open seminal vesicles bx,"Other partial ostectomy, carpals and metacarpals",3763,3881
7382318,9999,Fit ext penile prosthes,Repair of thymus,630,3192
3719709,6895,Ureth reconstruction NEC,Partial hip replacement,1500,1967
4836949,7281,Mri chest & heart,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, cell block and Papanicolaou smear",2357,3847
14495894,7739,Soft tissue inject NEC,Removal of orbital implant,514,2332
13518644,7384,Mand orthognathic op NEC,Complete thyroidectomy,1217,666
10616567,7920,Closed nasal sinus bx,Insertion or replacement of interspinous process device(s),1482,678
14905867,4170,Implant diaphra pacemake,Removal of superficial foreign body from eye without incision,3211,431
15395873,5240,Opn mul seg lg intes NEC,Other operations on iris,3141,540
11524271,8622,Root canal w apicoectomy,Arthrodesis of unspecified joint,2734,590
16362002,7849,Adductor tenotomy of hip,Lysis of adhesions of conjunctiva and eyelid,1720,2837
12339409,9999,Neurologic func test NEC,Laparoscopic repair of umbilical hernia with graft or prosthesis,3401,726
9368332,6706,Non-op hearing proc NEC,Closed [percutaneous] [needle] biopsy of breast,567,3728
8814141,9999,Opn bil ind ing hern NEC,Other diagnostic procedures on bone marrow,3881,2226
592303,6644,Lysis cortical adhesion,Shortening procedure on one extraocular muscle,3660,3753
4553115,9999,Comprehensive eye exam,Other contrast radiogram of brain and skull,697,3376
4297573,7489,Open cereb meninges bx,X-ray of gravid uterus,619,1971
6886023,9999,Incision of nose,Percutaneous ablation of liver lesion or tissue,640,760
895991,9767,Bronch/lung dx proc NEC,Other and open repair of direct inguinal hernia with graft or prosthesis,418,1232
16154849,9999,Bladder sphincterotomy,Reconstruction of surgically divided vas deferens,662,755
