ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE,SHORT_TITLE_CAT,LONG_TITLE_CAT
8505966,sdv-pii-937qj,sdv-pii-912x7,sdv-pii-8mo65,6758,4825
1110403,sdv-pii-7kd75,sdv-pii-1tt9y,sdv-pii-zhxjo,7822,8051
1792468,sdv-pii-9qhhl,sdv-pii-jg37m,sdv-pii-ttk57,722,1264
3791690,sdv-pii-5hv4w,sdv-pii-fg3if,sdv-pii-z4oju,4277,13236
3017855,sdv-pii-2k5vu,sdv-pii-bdzi9,sdv-pii-ko1hs,8362,6112
12290628,sdv-pii-gecdu,sdv-pii-nrxw5,sdv-pii-uk34b,10811,1206
14316121,sdv-pii-sdnio,sdv-pii-bwy1g,sdv-pii-a4nwu,10924,12530
7115763,sdv-pii-ib4mg,sdv-pii-95eyy,sdv-pii-fc22v,6493,8561
13421006,sdv-pii-v3scj,sdv-pii-miqov,sdv-pii-wyjzc,5575,5947
14305428,sdv-pii-m1m8r,sdv-pii-aiwas,sdv-pii-y0n6e,12427,14426
14782241,sdv-pii-trpn0,sdv-pii-ubm6l,sdv-pii-ppglo,7615,5085
8309180,sdv-pii-i4g49,sdv-pii-hcyn2,sdv-pii-dfvci,5020,1957
5922305,sdv-pii-96as6,sdv-pii-cv4ih,sdv-pii-0hq69,9542,4880
13117400,sdv-pii-q4jq0,sdv-pii-gxkkq,sdv-pii-sxeq0,8530,8861
11546523,sdv-pii-emlc8,sdv-pii-ygckb,sdv-pii-cifkm,10028,3754
13413137,sdv-pii-el6ql,sdv-pii-bq8oc,sdv-pii-6f7lq,11521,10241
4715775,sdv-pii-pd3x7,sdv-pii-pd7um,sdv-pii-n7hnb,13509,13910
3999531,sdv-pii-um6q5,sdv-pii-izosn,sdv-pii-wyqq4,1693,3906
15567848,sdv-pii-w8rzn,sdv-pii-4patb,sdv-pii-4np86,3852,11194
2101221,sdv-pii-0sjmf,sdv-pii-x80kf,sdv-pii-l5m7p,13634,13674
16541471,sdv-pii-8wj22,sdv-pii-3qek0,sdv-pii-6qm99,12828,14561
13491774,sdv-pii-9dppz,sdv-pii-o8w9k,sdv-pii-m7qj6,13417,11208
9578710,sdv-pii-5g9lz,sdv-pii-jtkfa,sdv-pii-sed3i,7634,4018
5678292,sdv-pii-ijufr,sdv-pii-qsb88,sdv-pii-sf40t,4633,13657
6515422,sdv-pii-do2hh,sdv-pii-c44lt,sdv-pii-otdla,9597,7162
7284864,sdv-pii-l1d03,sdv-pii-k0y5b,sdv-pii-gfo4x,4363,3858
14978093,sdv-pii-2mhuw,sdv-pii-58imn,sdv-pii-hltwa,6945,1040
13868981,sdv-pii-ku40a,sdv-pii-ge23r,sdv-pii-yj1xd,10618,13372
4839639,sdv-pii-gkyjt,sdv-pii-c8e37,sdv-pii-q9e12,11701,7502
10068792,sdv-pii-msm8v,sdv-pii-6huj0,sdv-pii-fn80n,2721,3291
14449624,sdv-pii-rurng,sdv-pii-xo4eg,sdv-pii-r3k22,5373,7235
13753842,sdv-pii-gvhbv,sdv-pii-v2ibx,sdv-pii-i5726,1097,1061
200494,sdv-pii-g95tx,sdv-pii-to0x1,sdv-pii-f9x86,8597,7934
2422891,sdv-pii-ksj1g,sdv-pii-r0s6w,sdv-pii-svdff,5805,4950
2542940,sdv-pii-rrb52,sdv-pii-79cjg,sdv-pii-3i054,7713,6463
12763192,sdv-pii-ue79h,sdv-pii-26k39,sdv-pii-dsjtq,2216,12711
5069232,sdv-pii-joz20,sdv-pii-bcm7l,sdv-pii-2o652,10795,10724
13263240,sdv-pii-79vgf,sdv-pii-kkolz,sdv-pii-t7m4c,12129,10730
10312677,sdv-pii-4yfa8,sdv-pii-cq7rw,sdv-pii-qzbq6,6699,314
6959721,sdv-pii-cians,sdv-pii-picbd,sdv-pii-yn1b5,6516,5927
13057209,sdv-pii-9mija,sdv-pii-no51n,sdv-pii-bjuf1,7305,8218
16434141,sdv-pii-ju5d5,sdv-pii-sh6gx,sdv-pii-bqcx1,9927,9664
12130078,sdv-pii-l9u2f,sdv-pii-d1hi9,sdv-pii-kfn7k,6764,5286
9822352,sdv-pii-ou6oh,sdv-pii-t8h9t,sdv-pii-7u2sc,13608,12341
11256581,sdv-pii-qz5hj,sdv-pii-vmm9o,sdv-pii-lkmc2,10346,11729
10764423,sdv-pii-mq109,sdv-pii-y57mw,sdv-pii-dx79q,8429,7994
14857145,sdv-pii-cr7p7,sdv-pii-n0doo,sdv-pii-ss2lq,13443,14332
5402218,sdv-pii-icust,sdv-pii-c5s6o,sdv-pii-vpkyf,11961,9289
3155316,sdv-pii-sjvb0,sdv-pii-s0ix2,sdv-pii-i2x21,9579,9846
5996351,sdv-pii-nkq0l,sdv-pii-ak9fb,sdv-pii-tgzk9,8577,4992
16400356,sdv-pii-kytbr,sdv-pii-dxe42,sdv-pii-49hal,6496,11000
4484469,sdv-pii-vfw5u,sdv-pii-rq8rr,sdv-pii-lxwpr,11987,13369
15121399,sdv-pii-debca,sdv-pii-62r8z,sdv-pii-l9kw8,13763,10760
15277804,sdv-pii-2seiv,sdv-pii-j9yfb,sdv-pii-wz0i7,7421,10055
13293394,sdv-pii-iufue,sdv-pii-6yglg,sdv-pii-58vna,4277,1869
11582246,sdv-pii-l4pm2,sdv-pii-bazkr,sdv-pii-r9zj4,1706,8638
10257787,sdv-pii-8pwkv,sdv-pii-9rnxt,sdv-pii-r3pwa,3032,0
16253134,sdv-pii-mo3f3,sdv-pii-jbs7l,sdv-pii-vvh62,13483,13857
16040185,sdv-pii-ueiwi,sdv-pii-vdg99,sdv-pii-7s3tn,8273,14153
14178330,sdv-pii-47lpm,sdv-pii-8hfra,sdv-pii-oqs7z,6740,8360
11731448,sdv-pii-a3sbx,sdv-pii-1o945,sdv-pii-ezkbj,2235,2652
3877243,sdv-pii-xb79q,sdv-pii-fv3hm,sdv-pii-zx15g,718,1183
2764270,sdv-pii-cic66,sdv-pii-knhfp,sdv-pii-5bd70,5432,2353
13234781,sdv-pii-cdcul,sdv-pii-xfenj,sdv-pii-65yrw,11409,11905
11511687,sdv-pii-yndvh,sdv-pii-4955l,sdv-pii-f9q22,2721,3767
11461632,sdv-pii-ddpsw,sdv-pii-hesae,sdv-pii-0fe9f,1359,1479
10870407,sdv-pii-f7idy,sdv-pii-ftlsf,sdv-pii-jsrs2,575,293
6299882,sdv-pii-p8mba,sdv-pii-cyod0,sdv-pii-dtvr3,0,4847
15986572,sdv-pii-5f88r,sdv-pii-k0yzu,sdv-pii-l8p2h,14172,11451
2074000,sdv-pii-i8ubt,sdv-pii-46it7,sdv-pii-zxybo,6620,4100
15036931,sdv-pii-vfdha,sdv-pii-hy2h4,sdv-pii-fnizv,6588,6142
14356162,sdv-pii-nldtb,sdv-pii-uqf87,sdv-pii-pkvyc,13449,14561
13785885,sdv-pii-c4o6s,sdv-pii-knolk,sdv-pii-9xekc,4138,2886
5641643,sdv-pii-u90e9,sdv-pii-yztf5,sdv-pii-pho8w,13162,6231
3255847,sdv-pii-rruq3,sdv-pii-k851i,sdv-pii-2yamd,5962,5144
14883680,sdv-pii-4atid,sdv-pii-qq8ri,sdv-pii-juaav,3400,246
9313944,sdv-pii-uephn,sdv-pii-2iqfg,sdv-pii-2p7rg,12890,14561
6470967,sdv-pii-d6weu,sdv-pii-ubrig,sdv-pii-wofx3,7337,6399
12147763,sdv-pii-lvylp,sdv-pii-xvjcr,sdv-pii-1ykvw,12776,13868
6212513,sdv-pii-72t6g,sdv-pii-eiouc,sdv-pii-4r0qy,12362,12718
15809893,sdv-pii-2gocm,sdv-pii-44ude,sdv-pii-kf8up,11963,13868
13431922,sdv-pii-io174,sdv-pii-gnhml,sdv-pii-uu1ej,12719,5145
3919918,sdv-pii-xn7xw,sdv-pii-89hra,sdv-pii-biydd,4815,4698
3036370,sdv-pii-k4gu4,sdv-pii-k3475,sdv-pii-u8x9p,11448,13240
10834315,sdv-pii-kp820,sdv-pii-szf8z,sdv-pii-k5vqg,13664,13572
1749809,sdv-pii-ut3mt,sdv-pii-00vk5,sdv-pii-qt3bx,3036,8806
7094991,sdv-pii-i4nk6,sdv-pii-u1px8,sdv-pii-t9ifn,11108,0
9414664,sdv-pii-edidr,sdv-pii-1j2ym,sdv-pii-ugswg,3568,1390
14279741,sdv-pii-1la9y,sdv-pii-yaw8x,sdv-pii-vzp94,13157,14561
3024897,sdv-pii-zmasb,sdv-pii-4630y,sdv-pii-dsfgu,13816,12448
4756265,sdv-pii-flxn2,sdv-pii-e8axy,sdv-pii-tgh8w,13854,14274
82237,sdv-pii-k12i2,sdv-pii-jtqnr,sdv-pii-phz9k,5305,2894
6100005,sdv-pii-duo9p,sdv-pii-8r3lu,sdv-pii-pisg4,890,820
5244975,sdv-pii-0srz2,sdv-pii-2imli,sdv-pii-ezu7v,6121,6420
14203729,sdv-pii-90llz,sdv-pii-pct5m,sdv-pii-91gqt,8246,7577
13070621,sdv-pii-218wv,sdv-pii-5o2av,sdv-pii-1zcjq,6570,6093
1339917,sdv-pii-j6vrq,sdv-pii-d98ns,sdv-pii-pmy07,7032,10257
3484518,sdv-pii-qh2s3,sdv-pii-alvmh,sdv-pii-tmxw4,3455,3143
5382704,sdv-pii-qcxnm,sdv-pii-ic2b7,sdv-pii-dvksy,13321,6026
7086418,sdv-pii-h6u8n,sdv-pii-p5ytk,sdv-pii-1g0wg,3198,2659
14886236,sdv-pii-oygcy,sdv-pii-onfyp,sdv-pii-qhxr8,10614,11780
7313664,sdv-pii-zds55,sdv-pii-0y53u,sdv-pii-t5n4r,684,0
14334815,sdv-pii-elvhc,sdv-pii-2iksw,sdv-pii-o20za,5804,4197
15535690,sdv-pii-b1523,sdv-pii-odlqm,sdv-pii-1ye0f,11071,11728
9923178,sdv-pii-akoo7,sdv-pii-4q6d5,sdv-pii-i6ti2,13423,4066
303043,sdv-pii-9invx,sdv-pii-5we7p,sdv-pii-uuu15,8342,6028
10851877,sdv-pii-htyav,sdv-pii-i7yd0,sdv-pii-tumpg,931,673
3715525,sdv-pii-uico2,sdv-pii-z9a6f,sdv-pii-5iv8e,8719,9014
1949025,sdv-pii-v1fzv,sdv-pii-6cix3,sdv-pii-te1dl,459,1228
2547421,sdv-pii-7z2jr,sdv-pii-y2495,sdv-pii-o6u9o,2654,10516
1370767,sdv-pii-g8jn7,sdv-pii-h1axu,sdv-pii-oqoe5,5327,2275
15199778,sdv-pii-rs1f5,sdv-pii-8zvgj,sdv-pii-bra8r,8103,11066
624726,sdv-pii-s6zb5,sdv-pii-gzmz9,sdv-pii-ccbhk,2350,8995
1506342,sdv-pii-bchuw,sdv-pii-ajgvo,sdv-pii-vypb0,415,447
15462542,sdv-pii-misk4,sdv-pii-6etnk,sdv-pii-qo45w,10168,9551
12008238,sdv-pii-00z3e,sdv-pii-ajuco,sdv-pii-cdrhr,3168,0
11061226,sdv-pii-u95bg,sdv-pii-espnx,sdv-pii-saqpf,13963,13854
5268007,sdv-pii-sf3o2,sdv-pii-3xtty,sdv-pii-wdy13,14327,11065
208237,sdv-pii-asokc,sdv-pii-6rfh5,sdv-pii-rwm0e,3416,2007
14075673,sdv-pii-e51tf,sdv-pii-jmjup,sdv-pii-ykezk,10807,12260
4705533,sdv-pii-y2jqm,sdv-pii-20kk8,sdv-pii-ecyt1,4490,4805
1784658,sdv-pii-orqgl,sdv-pii-2n5kq,sdv-pii-6q0pf,12606,12651
2095021,sdv-pii-tlydq,sdv-pii-p8g5b,sdv-pii-6qc82,8045,10126
12543760,sdv-pii-egihi,sdv-pii-aibze,sdv-pii-gsyot,3194,801
11243541,sdv-pii-1ka9v,sdv-pii-ulmde,sdv-pii-v32uk,11128,14506
6207372,sdv-pii-if11v,sdv-pii-u5bqi,sdv-pii-syjhf,5514,886
1655690,sdv-pii-chhfl,sdv-pii-e87xh,sdv-pii-no0ny,9901,13048
4965019,sdv-pii-qp994,sdv-pii-w8xmt,sdv-pii-4vwhm,2471,0
7360604,sdv-pii-k6bxd,sdv-pii-8yeil,sdv-pii-rjurh,926,3080
13255029,sdv-pii-xi1pk,sdv-pii-sc96h,sdv-pii-9gatp,12686,11455
5702379,sdv-pii-8hgq3,sdv-pii-tueyw,sdv-pii-6jhsf,10157,9062
12616846,sdv-pii-ppdgn,sdv-pii-xzsk0,sdv-pii-ri0ys,13640,14561
13625112,sdv-pii-o6vc2,sdv-pii-pyrob,sdv-pii-txc78,1663,2530
13214189,sdv-pii-xax6h,sdv-pii-ubcvr,sdv-pii-40hd7,3828,1151
9891700,sdv-pii-kbszy,sdv-pii-xfbds,sdv-pii-0imqf,6934,4412
2912757,sdv-pii-o8281,sdv-pii-xxcbh,sdv-pii-iwmf1,4714,5546
4802134,sdv-pii-7uytm,sdv-pii-6gdfm,sdv-pii-p0ti0,8070,9880
8859754,sdv-pii-ntid0,sdv-pii-1yf5m,sdv-pii-od23i,82,0
4167306,sdv-pii-6ds6f,sdv-pii-ggp6k,sdv-pii-6txd0,12594,5963
16045726,sdv-pii-i7res,sdv-pii-xjipb,sdv-pii-78slp,13394,13448
15878881,sdv-pii-jb89m,sdv-pii-6reh9,sdv-pii-xecfu,7981,9125
746588,sdv-pii-7i64t,sdv-pii-46ohc,sdv-pii-6f0fv,14197,13245
5441366,sdv-pii-ii898,sdv-pii-oj85n,sdv-pii-uvw93,14327,14009
2081776,sdv-pii-3lit1,sdv-pii-sr0fg,sdv-pii-3s4oh,9423,11908
12737211,sdv-pii-x56rj,sdv-pii-7vuzu,sdv-pii-5he01,10639,11879
1568746,sdv-pii-jx8kf,sdv-pii-of1b8,sdv-pii-d3cfm,6506,11583
3106601,sdv-pii-p0toe,sdv-pii-tv9p9,sdv-pii-bjzqo,1171,0
9843318,sdv-pii-a74zb,sdv-pii-5prkn,sdv-pii-z1xys,885,2039
13449291,sdv-pii-8cr5p,sdv-pii-u68ej,sdv-pii-9tey3,5674,9283
1586827,sdv-pii-xxv5i,sdv-pii-w8hjf,sdv-pii-qg5v1,8712,11533
14844016,sdv-pii-onxcb,sdv-pii-okkx1,sdv-pii-n3mhb,13410,14561
6890208,sdv-pii-zka9x,sdv-pii-aqlmc,sdv-pii-s2k24,532,930
16431890,sdv-pii-v00zg,sdv-pii-w789n,sdv-pii-jum39,2009,6507
10101954,sdv-pii-svm8p,sdv-pii-xplji,sdv-pii-kww9r,12926,12953
15962599,sdv-pii-q9i0d,sdv-pii-xqs9g,sdv-pii-5rgmr,8774,7664
8820478,sdv-pii-igtuo,sdv-pii-4d815,sdv-pii-yjsnt,11789,13746
2359234,sdv-pii-yznyd,sdv-pii-ow48g,sdv-pii-r3mui,8402,13192
13212372,sdv-pii-4et8k,sdv-pii-tgwav,sdv-pii-dh0pa,5381,6766
10267402,sdv-pii-if8sd,sdv-pii-otu71,sdv-pii-1jmlm,720,5019
12330189,sdv-pii-x6sk3,sdv-pii-rligk,sdv-pii-f0282,8876,11379
4408997,sdv-pii-wm7p6,sdv-pii-gk7bq,sdv-pii-eddtq,12576,4476
6758174,sdv-pii-d6z0j,sdv-pii-6n4qk,sdv-pii-hepe2,2558,2985
5427301,sdv-pii-c8x22,sdv-pii-96uzw,sdv-pii-6hidv,7341,7083
3693047,sdv-pii-yxduv,sdv-pii-pvfrt,sdv-pii-ae1va,7011,3253
10160117,sdv-pii-nciby,sdv-pii-pt5p3,sdv-pii-0yxeh,1860,5165
12120888,sdv-pii-c7wo7,sdv-pii-82srg,sdv-pii-5fofo,4744,4758
13760004,sdv-pii-2m1g5,sdv-pii-0qfo4,sdv-pii-nk4c4,11747,13477
15142273,sdv-pii-68xsn,sdv-pii-ygmkg,sdv-pii-utcjd,2950,780
7603223,sdv-pii-kmqdn,sdv-pii-dqabz,sdv-pii-guort,4089,5248
3909009,sdv-pii-g2fhv,sdv-pii-3xrt9,sdv-pii-a53d6,11986,11206
5913958,sdv-pii-k9cth,sdv-pii-eld92,sdv-pii-zsdjw,8484,14146
5587021,sdv-pii-bh728,sdv-pii-roorw,sdv-pii-hvbaa,1429,13272
4906736,sdv-pii-5nidr,sdv-pii-xq43e,sdv-pii-95vd5,7565,6561
8298615,sdv-pii-1qfj6,sdv-pii-ytb3s,sdv-pii-ij087,2086,2399
260534,sdv-pii-lfk5i,sdv-pii-ys97b,sdv-pii-ks8zx,1647,0
12268963,sdv-pii-i8ndp,sdv-pii-tuvu0,sdv-pii-jgrjc,8822,8987
8423236,sdv-pii-qs0t7,sdv-pii-jt3hg,sdv-pii-sbcno,253,445
15746316,sdv-pii-zibr4,sdv-pii-hzrbv,sdv-pii-d9vdc,12720,13918
5036989,sdv-pii-vkvfd,sdv-pii-clk5p,sdv-pii-eznfk,7312,6294
10637725,sdv-pii-oajpc,sdv-pii-1z0on,sdv-pii-454ad,7493,7960
14848,sdv-pii-gr4hj,sdv-pii-vcoem,sdv-pii-d3bug,9464,9261
2082051,sdv-pii-36xio,sdv-pii-yqyu9,sdv-pii-49o9a,8451,1502
2398833,sdv-pii-j4h90,sdv-pii-5pvr1,sdv-pii-8qgyi,6306,2544
7772155,sdv-pii-wukri,sdv-pii-l2k7l,sdv-pii-kd7at,6658,14102
14197700,sdv-pii-gnmhs,sdv-pii-g02pm,sdv-pii-i1vff,6701,5370
2220567,sdv-pii-rlb1r,sdv-pii-brufi,sdv-pii-lognj,6930,7123
5550997,sdv-pii-htbqy,sdv-pii-fu12q,sdv-pii-aa7xo,9223,7861
12410677,sdv-pii-z6vbn,sdv-pii-5j5in,sdv-pii-j3zua,12386,12201
16225936,sdv-pii-0fmwp,sdv-pii-uwhjj,sdv-pii-saxk7,5874,3950
8201451,sdv-pii-ugpzv,sdv-pii-4ovav,sdv-pii-kfyjs,14327,13548
3871165,sdv-pii-zmgpe,sdv-pii-8kdes,sdv-pii-jmje1,12065,1147
2751063,sdv-pii-6jjmo,sdv-pii-2cr9k,sdv-pii-qc2aj,13725,723
2013028,sdv-pii-8ixjk,sdv-pii-7taiu,sdv-pii-e2gos,2801,4925
16348062,sdv-pii-qqpsg,sdv-pii-lej1n,sdv-pii-0llxk,5604,13356
14970997,sdv-pii-k831t,sdv-pii-xwu04,sdv-pii-hotcn,14267,14561
1708516,sdv-pii-swpga,sdv-pii-5a93a,sdv-pii-79a3e,5323,14113
7675336,sdv-pii-8r1c7,sdv-pii-me5av,sdv-pii-szxuq,11164,10633
880669,sdv-pii-kjdx9,sdv-pii-vbblw,sdv-pii-n6hx2,5497,4025
13781834,sdv-pii-oqwla,sdv-pii-s4xro,sdv-pii-djhfv,4096,1530
5286006,sdv-pii-b8sm2,sdv-pii-3tan6,sdv-pii-udb4v,12396,12621
8906336,sdv-pii-h4jyy,sdv-pii-ddudp,sdv-pii-qrn64,12423,10921
11924454,sdv-pii-35p2g,sdv-pii-lllwz,sdv-pii-flvqf,11593,10346
15966765,sdv-pii-yjxk5,sdv-pii-anz7j,sdv-pii-h3eeq,5177,3673
14589440,sdv-pii-dotcu,sdv-pii-cm4hs,sdv-pii-pz096,4424,4308
16588244,sdv-pii-l2ul8,sdv-pii-m06qx,sdv-pii-yzjgi,6041,6180
15972811,sdv-pii-w4zwp,sdv-pii-5xcxw,sdv-pii-gc51x,11924,13899
1808195,sdv-pii-c00kc,sdv-pii-r6vii,sdv-pii-8ag0p,11749,13450
4418752,sdv-pii-y8hl3,sdv-pii-vkay9,sdv-pii-jqpi3,12909,14340
11485648,sdv-pii-7llge,sdv-pii-jmzfi,sdv-pii-ms6t4,13645,12880
15389286,sdv-pii-x7rjt,sdv-pii-5j0hu,sdv-pii-b661e,8851,8610
8042990,sdv-pii-0dnxk,sdv-pii-0k2rv,sdv-pii-kllb0,11109,12729
11182654,sdv-pii-paysy,sdv-pii-mv0ds,sdv-pii-ae7p6,6054,3913
9793928,sdv-pii-vy56r,sdv-pii-ma2l6,sdv-pii-342e2,5633,2606
8093753,sdv-pii-apr1s,sdv-pii-l7osf,sdv-pii-z9fc0,6890,10078
16225899,sdv-pii-nwobe,sdv-pii-clu8a,sdv-pii-13haq,12377,14561
2184671,sdv-pii-hiu6g,sdv-pii-gxjrq,sdv-pii-zh5i2,2660,11214
8534750,sdv-pii-hewqr,sdv-pii-8uxh5,sdv-pii-xyixh,5337,1038
7811110,sdv-pii-18us7,sdv-pii-hgcts,sdv-pii-bsbaj,10444,10940
10377170,sdv-pii-ww34f,sdv-pii-9djws,sdv-pii-5781r,11384,11245
11005758,sdv-pii-4mnf7,sdv-pii-5fthh,sdv-pii-vnq9w,654,0
729711,sdv-pii-r8cyf,sdv-pii-06gjn,sdv-pii-umxsc,1372,1203
3256392,sdv-pii-2qznu,sdv-pii-uzvyv,sdv-pii-eueob,6872,6144
7312502,sdv-pii-x0nx9,sdv-pii-kjqzo,sdv-pii-3cxwb,3437,10823
12393953,sdv-pii-1b3zw,sdv-pii-nttlk,sdv-pii-2tb8z,9327,11926
5196297,sdv-pii-irrsf,sdv-pii-w6ena,sdv-pii-3exkn,641,0
8105966,sdv-pii-tpqm0,sdv-pii-ek2z2,sdv-pii-3ezew,11301,13297
721000,sdv-pii-0lacl,sdv-pii-zqeet,sdv-pii-26brw,2175,6081
15307479,sdv-pii-d79u0,sdv-pii-4p0yc,sdv-pii-rjkd9,4914,2586
10578663,sdv-pii-85wzj,sdv-pii-0r8op,sdv-pii-lctqv,6872,5013
6867685,sdv-pii-z4b81,sdv-pii-k1u6z,sdv-pii-pkll2,8224,9330
4030384,sdv-pii-cwc2v,sdv-pii-mb8jj,sdv-pii-2dvee,6271,6963
11863677,sdv-pii-o62ak,sdv-pii-xm8pn,sdv-pii-6tpzw,1785,2291
12655659,sdv-pii-0tl35,sdv-pii-7bxhw,sdv-pii-0dxrt,7163,12437
11073947,sdv-pii-4nmrr,sdv-pii-vi6gb,sdv-pii-sw8oa,3611,9694
14905748,sdv-pii-mv6sl,sdv-pii-12wyg,sdv-pii-qfmn8,1922,2563
1743413,sdv-pii-mduno,sdv-pii-rfkcy,sdv-pii-cpp0a,8314,14561
10910039,sdv-pii-umuu7,sdv-pii-jodam,sdv-pii-ofe50,6820,6675
1224041,sdv-pii-bec48,sdv-pii-iry4g,sdv-pii-n1zdn,5044,3355
11352529,sdv-pii-1h4u3,sdv-pii-rr631,sdv-pii-sknyc,8116,8252
13670093,sdv-pii-hp9wx,sdv-pii-czn2v,sdv-pii-8bdue,7455,5294
11327667,sdv-pii-kokkq,sdv-pii-mzjd7,sdv-pii-npr9k,13590,13556
9847369,sdv-pii-1cj9r,sdv-pii-s9333,sdv-pii-xnpxw,11283,2985
1523068,sdv-pii-p0fei,sdv-pii-xy2yn,sdv-pii-vjusw,931,4921
15544553,sdv-pii-bcn32,sdv-pii-yohou,sdv-pii-iuurf,8690,5796
15632076,sdv-pii-inkbm,sdv-pii-peflk,sdv-pii-3bref,6546,3527
1637445,sdv-pii-wljmf,sdv-pii-in1fw,sdv-pii-jer8c,11132,5340
16638228,sdv-pii-ihpb3,sdv-pii-1mei7,sdv-pii-igfnf,2986,2746
13170548,sdv-pii-qt801,sdv-pii-6wsll,sdv-pii-2yg9e,12016,12882
6289018,sdv-pii-j1bqv,sdv-pii-vup5a,sdv-pii-qvu09,5774,871
16690250,sdv-pii-mlyxa,sdv-pii-720mw,sdv-pii-bjwft,8019,10839
10366932,sdv-pii-1ukim,sdv-pii-3pu9k,sdv-pii-ams2f,1175,57
15123158,sdv-pii-mbq82,sdv-pii-6sinr,sdv-pii-uqjcc,3159,5481
11981513,sdv-pii-mzgnb,sdv-pii-8nqc2,sdv-pii-75yp6,9283,7906
5967686,sdv-pii-fw6km,sdv-pii-r63us,sdv-pii-hj43s,6663,6392
16296510,sdv-pii-7lfyj,sdv-pii-60vn4,sdv-pii-1rhhy,5200,3767
13350081,sdv-pii-u7ed3,sdv-pii-o2zcv,sdv-pii-gsd8y,6740,705
14566596,sdv-pii-q8npe,sdv-pii-16j9d,sdv-pii-rkjhj,8202,11034
7185719,sdv-pii-laiuj,sdv-pii-5xtxw,sdv-pii-b1wbo,7281,6600
832296,sdv-pii-0l719,sdv-pii-i8emg,sdv-pii-acss3,9770,8384
14056769,sdv-pii-xsmgn,sdv-pii-32mz2,sdv-pii-mm44n,5340,2618
1519294,sdv-pii-nrtf6,sdv-pii-oe6k8,sdv-pii-01wur,6514,4636
9569534,sdv-pii-35fb4,sdv-pii-piwt2,sdv-pii-tvs9u,7913,4534
7196293,sdv-pii-3rm2a,sdv-pii-s6ind,sdv-pii-50z0x,3600,2652
8143663,sdv-pii-77dmx,sdv-pii-ntcyf,sdv-pii-6o7tr,8188,10813
11015081,sdv-pii-wtv4e,sdv-pii-af4tn,sdv-pii-fj75z,7609,8054
3008531,sdv-pii-q3n5i,sdv-pii-43nh8,sdv-pii-3g3ey,2979,0
3931438,sdv-pii-od6ir,sdv-pii-nblkn,sdv-pii-ia3j4,4365,3825
13857252,sdv-pii-vgyc5,sdv-pii-q0pui,sdv-pii-r46ev,10934,11118
1149900,sdv-pii-1up3m,sdv-pii-xzuli,sdv-pii-mcsmu,8230,9721
1263069,sdv-pii-tlrt0,sdv-pii-5c5vw,sdv-pii-qt964,816,374
14978634,sdv-pii-io0ej,sdv-pii-umkw2,sdv-pii-m6hp6,11630,2724
4902635,sdv-pii-yhkno,sdv-pii-snnzw,sdv-pii-1hrwq,13767,14534
12763317,sdv-pii-1qodu,sdv-pii-rqcss,sdv-pii-e8eqj,7559,5210
3878431,sdv-pii-dj8i8,sdv-pii-msfmm,sdv-pii-egblq,8101,7841
4135733,sdv-pii-sgefx,sdv-pii-098xf,sdv-pii-qbykn,14327,14561
1140762,sdv-pii-oi5c8,sdv-pii-d3w9p,sdv-pii-4of8y,4456,13908
8848079,sdv-pii-7f27f,sdv-pii-43kpa,sdv-pii-4mnv1,5495,2851
13558322,sdv-pii-t2juq,sdv-pii-f4rqf,sdv-pii-htgub,4876,4134
3814380,sdv-pii-i0d91,sdv-pii-dpl4o,sdv-pii-18alz,9078,14561
4076875,sdv-pii-ovwtn,sdv-pii-x7niv,sdv-pii-xbbnx,3074,4441
16367955,sdv-pii-c6744,sdv-pii-ltxwj,sdv-pii-eej48,7105,11361
12809782,sdv-pii-r3p54,sdv-pii-nv53o,sdv-pii-vt9q3,13921,14561
5560751,sdv-pii-7qf7z,sdv-pii-q1pro,sdv-pii-t2n7q,11836,14561
9202854,sdv-pii-tb8v9,sdv-pii-3b8lo,sdv-pii-jyg3l,12156,5864
4565528,sdv-pii-bziyf,sdv-pii-4uxwb,sdv-pii-02msx,11052,12457
4666250,sdv-pii-mkkro,sdv-pii-dzihc,sdv-pii-17hyj,4938,12757
12262060,sdv-pii-akqy8,sdv-pii-d8u4s,sdv-pii-ozg6p,3496,3515
9027318,sdv-pii-evl1e,sdv-pii-40fpa,sdv-pii-t5m40,1066,667
1665923,sdv-pii-urban,sdv-pii-zqfxu,sdv-pii-0qm51,11413,10401
2919688,sdv-pii-allvq,sdv-pii-w76gi,sdv-pii-0sl67,2902,915
2382748,sdv-pii-lrplf,sdv-pii-ct7ok,sdv-pii-bu8q7,7949,5210
5094812,sdv-pii-bzfec,sdv-pii-cm8rp,sdv-pii-68p9h,6843,6428
10596330,sdv-pii-k630c,sdv-pii-o080x,sdv-pii-7bngz,4955,9040
3557332,sdv-pii-j1pxh,sdv-pii-v3qu8,sdv-pii-x9ajw,11959,12950
16732560,sdv-pii-9wzll,sdv-pii-r69pu,sdv-pii-599o6,2752,5271
10198241,sdv-pii-16phy,sdv-pii-iaue3,sdv-pii-0z6px,8595,8919
2171791,sdv-pii-gmpfd,sdv-pii-af2vw,sdv-pii-blbno,9065,12597
5847549,sdv-pii-4azio,sdv-pii-rhf01,sdv-pii-00pbt,4532,1582
14450734,sdv-pii-5qokp,sdv-pii-gfkv8,sdv-pii-go79o,6164,4398
